Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
Total,Montana,30,85-89 years,85-89,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Montana,30,90-94 years,90-94,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Montana,30,90-94 years,90-94,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Montana,30,90-94 years,90-94,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Montana,30,95-99 years,95-99,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Montana,30,95-99 years,95-99,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Montana,30,95-99 years,95-99,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2003,2003,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2004,2004,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2005,2005,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2006,2006,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2007,2007,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2008,2008,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2009,2009,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2010,2010,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2011,2011,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2012,2012,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2013,2013,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2014,2014,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2015,2015,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2016,2016,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2017,2017,Suppressed,Not Applicable,Not Applicable
,Montana,30,100+ years,100+,Hispanic,Male,M,2018,2018,Suppressed,Not Applicable,Not Applicable
Total,Montana,30,100+ years,100+,Hispanic,Male,M,,,Suppressed,Not Applicable,Not Applicable
Total,Montana,30,100+ years,100+,Hispanic,,,,,Suppressed,Not Applicable,Not Applicable
Total,Montana,30,,,Hispanic,,,,,10,111256,Unreliable
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,1999,1999,Suppressed,4532,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2000,2000,Suppressed,5106,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2001,2001,Suppressed,5471,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2002,2002,Suppressed,5918,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2003,2003,Suppressed,6153,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2004,2004,Suppressed,6452,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2005,2005,Suppressed,6660,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2006,2006,Suppressed,6758,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2007,2007,Suppressed,7002,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2008,2008,Suppressed,7046,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2009,2009,Suppressed,7375,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2010,2010,Suppressed,7414,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2011,2011,Suppressed,7666,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2012,2012,Suppressed,7922,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2013,2013,Suppressed,8094,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2014,2014,Suppressed,8207,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2015,2015,Suppressed,8224,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2016,2016,Suppressed,8325,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2017,2017,Suppressed,8652,Suppressed
,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,2018,2018,Suppressed,8531,Suppressed
Total,Nebraska,31,30-34 years,30-34,Hispanic,Male,M,,,Suppressed,141508,Suppressed
Total,Nebraska,31,30-34 years,30-34,Hispanic,,,,,Suppressed,141508,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,1999,1999,Suppressed,3328,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2000,2000,Suppressed,3853,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2001,2001,Suppressed,4302,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2002,2002,Suppressed,4727,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2003,2003,Suppressed,5137,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2004,2004,Suppressed,5326,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2005,2005,Suppressed,5658,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2006,2006,Suppressed,5898,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2007,2007,Suppressed,6082,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2008,2008,Suppressed,6297,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2009,2009,Suppressed,6573,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2010,2010,Suppressed,6628,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2011,2011,Suppressed,6938,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2012,2012,Suppressed,7018,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2013,2013,Suppressed,7308,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2014,2014,Suppressed,7308,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2015,2015,Suppressed,7454,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2016,2016,Suppressed,7598,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2017,2017,Suppressed,8068,Suppressed
,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,2018,2018,Suppressed,8310,Suppressed
Total,Nebraska,31,35-39 years,35-39,Hispanic,Male,M,,,Suppressed,123811,Suppressed
Total,Nebraska,31,35-39 years,35-39,Hispanic,,,,,Suppressed,123811,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,1999,1999,Suppressed,2753,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2000,2000,Suppressed,3040,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2001,2001,Suppressed,3241,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2002,2002,Suppressed,3394,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2003,2003,Suppressed,3632,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2004,2004,Suppressed,3923,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2005,2005,Suppressed,4144,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2006,2006,Suppressed,4457,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2007,2007,Suppressed,4767,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2008,2008,Suppressed,5078,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2009,2009,Suppressed,5307,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2010,2010,Suppressed,5609,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2011,2011,Suppressed,5920,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2012,2012,Suppressed,6170,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2013,2013,Suppressed,6372,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2014,2014,Suppressed,6558,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2015,2015,Suppressed,6732,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2016,2016,Suppressed,6784,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2017,2017,Suppressed,6887,Suppressed
,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,2018,2018,Suppressed,7126,Suppressed
Total,Nebraska,31,40-44 years,40-44,Hispanic,Male,M,,,Suppressed,101894,Suppressed
Total,Nebraska,31,40-44 years,40-44,Hispanic,,,,,Suppressed,101894,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,1999,1999,Suppressed,1790,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2000,2000,Suppressed,2069,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2001,2001,Suppressed,2367,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2002,2002,Suppressed,2653,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2003,2003,Suppressed,2905,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2004,2004,Suppressed,3009,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2005,2005,Suppressed,3350,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2006,2006,Suppressed,3465,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2007,2007,Suppressed,3561,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2008,2008,Suppressed,3714,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2009,2009,Suppressed,4045,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2010,2010,Suppressed,4280,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2011,2011,Suppressed,4724,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2012,2012,Suppressed,4996,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2013,2013,Suppressed,5210,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2014,2014,Suppressed,5494,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2015,2015,Suppressed,5699,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2016,2016,Suppressed,5855,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2017,2017,Suppressed,6041,Suppressed
,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,2018,2018,Suppressed,6142,Suppressed
Total,Nebraska,31,45-49 years,45-49,Hispanic,Male,M,,,Suppressed,81369,Suppressed
Total,Nebraska,31,45-49 years,45-49,Hispanic,,,,,Suppressed,81369,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,1999,1999,Suppressed,1173,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2000,2000,Suppressed,1433,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2001,2001,Suppressed,1638,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2002,2002,Suppressed,1776,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2003,2003,Suppressed,1885,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2004,2004,Suppressed,2097,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2005,2005,Suppressed,2191,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2006,2006,Suppressed,2458,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2007,2007,Suppressed,2688,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2008,2008,Suppressed,2875,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2009,2009,Suppressed,3034,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2010,2010,Suppressed,3300,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2011,2011,Suppressed,3441,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2012,2012,Suppressed,3631,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2013,2013,Suppressed,3865,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2014,2014,Suppressed,4154,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2015,2015,Suppressed,4372,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2016,2016,Suppressed,4670,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2017,2017,Suppressed,4945,Suppressed
,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,2018,2018,Suppressed,5120,Suppressed
Total,Nebraska,31,50-54 years,50-54,Hispanic,Male,M,,,Suppressed,60746,Suppressed
Total,Nebraska,31,50-54 years,50-54,Hispanic,,,,,Suppressed,60746,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,1999,1999,Suppressed,809,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2000,2000,Suppressed,931,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2001,2001,Suppressed,1034,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2002,2002,Suppressed,1161,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2003,2003,Suppressed,1292,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2004,2004,Suppressed,1391,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2005,2005,Suppressed,1549,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2006,2006,Suppressed,1684,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2007,2007,Suppressed,1812,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2008,2008,Suppressed,1933,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2009,2009,Suppressed,2181,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2010,2010,Suppressed,2239,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2011,2011,Suppressed,2501,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2012,2012,Suppressed,2680,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2013,2013,Suppressed,2912,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2014,2014,Suppressed,3114,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2015,2015,Suppressed,3301,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2016,2016,Suppressed,3354,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2017,2017,Suppressed,3588,Suppressed
,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,2018,2018,Suppressed,3786,Suppressed
Total,Nebraska,31,55-59 years,55-59,Hispanic,Male,M,,,Suppressed,43252,Suppressed
Total,Nebraska,31,55-59 years,55-59,Hispanic,,,,,Suppressed,43252,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,1999,1999,Suppressed,584,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2000,2000,Suppressed,652,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2001,2001,Suppressed,721,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2002,2002,Suppressed,773,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2003,2003,Suppressed,838,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2004,2004,Suppressed,900,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2005,2005,Suppressed,964,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2006,2006,Suppressed,1034,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2007,2007,Suppressed,1114,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2008,2008,Suppressed,1246,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2009,2009,Suppressed,1369,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2010,2010,Suppressed,1479,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2011,2011,Suppressed,1647,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2012,2012,Suppressed,1806,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2013,2013,Suppressed,1896,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2014,2014,Suppressed,2055,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2015,2015,Suppressed,2222,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2016,2016,Suppressed,2401,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2017,2017,Suppressed,2643,Suppressed
,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,2018,2018,Suppressed,2871,Suppressed
Total,Nebraska,31,60-64 years ,60-64,Hispanic,Male,M,,,Suppressed,29215,Suppressed
Total,Nebraska,31,60-64 years ,60-64,Hispanic,,,,,Suppressed,29215,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,1999,1999,Suppressed,465,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2000,2000,Suppressed,491,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2001,2001,Suppressed,534,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2002,2002,Suppressed,569,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2003,2003,Suppressed,611,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2004,2004,Suppressed,608,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2005,2005,Suppressed,644,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2006,2006,Suppressed,676,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2007,2007,Suppressed,725,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2008,2008,Suppressed,779,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2009,2009,Suppressed,829,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2010,2010,Suppressed,888,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2011,2011,Suppressed,973,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2012,2012,Suppressed,1086,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2013,2013,Suppressed,1237,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2014,2014,Suppressed,1353,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2015,2015,Suppressed,1486,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2016,2016,Suppressed,1552,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2017,2017,Suppressed,1674,Suppressed
,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,2018,2018,Suppressed,1803,Suppressed
Total,Nebraska,31,65-69 years,65-69,Hispanic,Male,M,,,Suppressed,18983,Suppressed
Total,Nebraska,31,65-69 years,65-69,Hispanic,,,,,Suppressed,18983,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,1999,1999,Suppressed,316,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2000,2000,Suppressed,358,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2001,2001,Suppressed,369,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2002,2002,Suppressed,393,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2003,2003,Suppressed,406,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2004,2004,Suppressed,448,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2005,2005,Suppressed,443,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2006,2006,Suppressed,478,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2007,2007,Suppressed,517,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2008,2008,Suppressed,546,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2009,2009,Suppressed,550,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2010,2010,Suppressed,571,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2011,2011,Suppressed,646,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2012,2012,Suppressed,675,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2013,2013,Suppressed,727,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2014,2014,Suppressed,799,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2015,2015,Suppressed,887,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2016,2016,Suppressed,917,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2017,2017,Suppressed,1019,Suppressed
,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,2018,2018,Suppressed,1121,Suppressed
Total,Nebraska,31,70-74 years,70-74,Hispanic,Male,M,,,Suppressed,12186,Suppressed
Total,Nebraska,31,70-74 years,70-74,Hispanic,,,,,Suppressed,12186,Suppressed
,Nebraska,31,75-79 years,75-79,Hispanic,Male,M,1999,1999,Suppressed,197,Suppressed
,Nebraska,31,75-79 years,75-79,Hispanic,Male,M,2000,2000,Suppressed,221,Suppressed
,Nebraska,31,75-79 years,75-79,Hispanic,Male,M,2001,2001,Suppressed,256,Suppressed
,Nebraska,31,75-79 years,75-79,Hispanic,Male,M,2002,2002,Suppressed,250,Suppressed
,Nebraska,31,75-79 years,75-79,Hispanic,Male,M,2003,2003,Suppressed,260,Suppressed
,Nebraska,31,75-79 years,75-79,Hispanic,Male,M,2004,2004,Suppressed,278,Suppressed
