Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Washington,53,95-99 years,95-99,Female,F,2004,2004,155,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2005,2005,181,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2006,2006,202,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2007,2007,216,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2008,2008,276,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2009,2009,217,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2010,2010,240,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2011,2011,300,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2012,2012,303,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2013,2013,326,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2014,2014,330,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2015,2015,364,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2016,2016,356,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2017,2017,424,Not Applicable,Not Applicable
,Washington,53,95-99 years,95-99,Female,F,2018,2018,410,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,1999,1999,34,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2000,2000,35,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2001,2001,23,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2002,2002,28,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2003,2003,40,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2004,2004,44,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2005,2005,31,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2006,2006,50,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2007,2007,44,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2008,2008,52,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2009,2009,53,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2010,2010,65,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2011,2011,65,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2012,2012,56,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2013,2013,77,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2014,2014,66,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2015,2015,82,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2016,2016,70,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2017,2017,85,Not Applicable,Not Applicable
,Washington,53,100+ years,100+,Female,F,2018,2018,108,Not Applicable,Not Applicable
,West Virginia,54,30-34 years,30-34,Female,F,1999,1999,Suppressed,54691,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2000,2000,Suppressed,55244,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2001,2001,Suppressed,55052,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2002,2002,Suppressed,55129,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2003,2003,Suppressed,55325,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2004,2004,Suppressed,54387,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2005,2005,Suppressed,53616,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2006,2006,Suppressed,51754,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2007,2007,Suppressed,50741,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2008,2008,Suppressed,50668,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2009,2009,Suppressed,51183,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2010,2010,Suppressed,52078,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2011,2011,Suppressed,52903,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2012,2012,Suppressed,52634,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2013,2013,Suppressed,52034,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2014,2014,Suppressed,50911,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2015,2015,Suppressed,49318,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2016,2016,Suppressed,48036,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2017,2017,Suppressed,46626,Suppressed
,West Virginia,54,30-34 years,30-34,Female,F,2018,2018,Suppressed,45571,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,1999,1999,Suppressed,64518,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2000,2000,Suppressed,63348,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2001,2001,Suppressed,60514,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2002,2002,Suppressed,58821,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2003,2003,Suppressed,57146,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2004,2004,Suppressed,55977,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2005,2005,Suppressed,55389,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2006,2006,Suppressed,56011,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2007,2007,Suppressed,56192,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2008,2008,Suppressed,56343,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2009,2009,Suppressed,55298,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2010,2010,Suppressed,54840,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2011,2011,Suppressed,52797,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2012,2012,Suppressed,51927,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2013,2013,Suppressed,51765,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2014,2014,Suppressed,51700,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2015,2015,Suppressed,51943,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2016,2016,Suppressed,51891,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2017,2017,Suppressed,51053,Suppressed
,West Virginia,54,35-39 years,35-39,Female,F,2018,2018,Suppressed,50535,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,1999,1999,Suppressed,69875,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2000,2000,Suppressed,69103,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2001,2001,Suppressed,68223,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2002,2002,Suppressed,66736,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2003,2003,Suppressed,65517,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2004,2004,Suppressed,64226,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2005,2005,Suppressed,62836,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2006,2006,Suppressed,61057,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2007,2007,Suppressed,59643,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2008,2008,Suppressed,58107,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2009,2009,Suppressed,57139,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2010,2010,Suppressed,56629,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2011,2011,Suppressed,56754,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2012,2012,Suppressed,56721,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2013,2013,Suppressed,56508,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2014,2014,Suppressed,55425,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2015,2015,Suppressed,53973,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2016,2016,Suppressed,51775,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2017,2017,Suppressed,50649,Suppressed
,West Virginia,54,40-44 years,40-44,Female,F,2018,2018,Suppressed,50153,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,1999,1999,Suppressed,67844,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2000,2000,Suppressed,67979,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2001,2001,Suppressed,68307,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2002,2002,Suppressed,68844,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2003,2003,Suppressed,68941,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2004,2004,Suppressed,69120,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2005,2005,Suppressed,68638,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2006,2006,Suppressed,68182,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2007,2007,Suppressed,66866,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2008,2008,Suppressed,65703,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2009,2009,Suppressed,64522,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2010,2010,Suppressed,63806,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2011,2011,Suppressed,61389,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2012,2012,Suppressed,59583,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2013,2013,Suppressed,58024,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2014,2014,Suppressed,56402,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2015,2015,Suppressed,55748,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2016,2016,Suppressed,55677,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2017,2017,Suppressed,55298,Suppressed
,West Virginia,54,45-49 years,45-49,Female,F,2018,2018,Suppressed,54653,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,1999,1999,Suppressed,59935,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2000,2000,Suppressed,62228,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2001,2001,Suppressed,65991,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2002,2002,Suppressed,65853,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2003,2003,Suppressed,66599,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2004,2004,Suppressed,66998,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2005,2005,Suppressed,67628,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2006,2006,Suppressed,67982,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2007,2007,Suppressed,68642,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2008,2008,Suppressed,68953,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2009,2009,Suppressed,69313,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2010,2010,Suppressed,69100,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2011,2011,Suppressed,68489,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2012,2012,Suppressed,66906,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2013,2013,Suppressed,65292,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2014,2014,Suppressed,63713,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2015,2015,Suppressed,62113,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2016,2016,Suppressed,59829,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2017,2017,Suppressed,57881,Suppressed
,West Virginia,54,50-54 years,50-54,Female,F,2018,2018,Suppressed,56037,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,1999,1999,Suppressed,47823,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2000,2000,Suppressed,48462,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2001,2001,Suppressed,49348,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2002,2002,Suppressed,53302,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2003,2003,Suppressed,55682,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2004,2004,Suppressed,59071,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2005,2005,Suppressed,62266,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2006,2006,Suppressed,65784,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2007,2007,Suppressed,65765,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2008,2008,Suppressed,66599,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2009,2009,Suppressed,67035,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2010,2010,Suppressed,67723,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2011,2011,Suppressed,68121,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2012,2012,Suppressed,68248,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2013,2013,Suppressed,67955,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2014,2014,Suppressed,67582,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2015,2015,Suppressed,66827,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2016,2016,Suppressed,65870,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2017,2017,Suppressed,64088,Suppressed
,West Virginia,54,55-59 years,55-59,Female,F,2018,2018,Suppressed,62374,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,1999,1999,Suppressed,43423,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2000,2000,Suppressed,43259,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2001,2001,Suppressed,43562,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2002,2002,Suppressed,44417,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2003,2003,Suppressed,45975,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2004,2004,Suppressed,46690,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2005,2005,Suppressed,47615,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2006,2006,Suppressed,48556,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2007,2007,Suppressed,52521,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2008,2008,Suppressed,54932,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2009,2009,Suppressed,58335,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2010,2010,Suppressed,61042,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2011,2011,Suppressed,64563,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2012,2012,Suppressed,64022,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2013,2013,Suppressed,64525,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2014,2014,Suppressed,64368,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2015,2015,Suppressed,64517,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2016,2016,Suppressed,64222,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2017,2017,Suppressed,64215,Suppressed
,West Virginia,54,60-64 years ,60-64,Female,F,2018,2018,Suppressed,63972,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,1999,1999,Suppressed,40374,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2000,2000,Suppressed,39985,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2001,2001,Suppressed,39728,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2002,2002,Suppressed,39926,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2003,2003,Suppressed,40496,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2004,2004,Suppressed,41329,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2005,2005,Suppressed,41296,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2006,2006,Suppressed,41721,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2007,2007,Suppressed,42652,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2008,2008,Suppressed,44032,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2009,2009,Suppressed,44865,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2010,2010,Suppressed,45519,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2011,2011,Suppressed,46110,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2012,2012,Suppressed,49798,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2013,2013,Suppressed,51927,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2014,2014,Suppressed,54931,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2015,2015,Suppressed,57265,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2016,2016,Suppressed,59875,Suppressed
,West Virginia,54,65-69 years,65-69,Female,F,2017,2017,10,59382,Unreliable
,West Virginia,54,65-69 years,65-69,Female,F,2018,2018,10,59663,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,1999,1999,13,39779,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2000,2000,Suppressed,39251,Suppressed
,West Virginia,54,70-74 years,70-74,Female,F,2001,2001,13,38585,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2002,2002,15,37986,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2003,2003,18,37302,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2004,2004,16,36274,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2005,2005,16,36116,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2006,2006,13,36128,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2007,2007,19,36275,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2008,2008,14,36709,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2009,2009,12,37260,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2010,2010,16,37203,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2011,2011,16,37743,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2012,2012,19,38568,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2013,2013,20,39624,50.47
,West Virginia,54,70-74 years,70-74,Female,F,2014,2014,17,40257,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2015,2015,14,40930,Unreliable
,West Virginia,54,70-74 years,70-74,Female,F,2016,2016,22,41283,53.29
,West Virginia,54,70-74 years,70-74,Female,F,2017,2017,22,44611,49.32
,West Virginia,54,70-74 years,70-74,Female,F,2018,2018,24,46629,51.47
,West Virginia,54,75-79 years,75-79,Female,F,1999,1999,33,33502,98.5
,West Virginia,54,75-79 years,75-79,Female,F,2000,2000,33,33688,97.96
,West Virginia,54,75-79 years,75-79,Female,F,2001,2001,29,33606,86.29
,West Virginia,54,75-79 years,75-79,Female,F,2002,2002,34,33329,102.01
,West Virginia,54,75-79 years,75-79,Female,F,2003,2003,26,33418,77.8
,West Virginia,54,75-79 years,75-79,Female,F,2004,2004,43,33004,130.29
,West Virginia,54,75-79 years,75-79,Female,F,2005,2005,41,32907,124.59
,West Virginia,54,75-79 years,75-79,Female,F,2006,2006,37,32642,113.35
,West Virginia,54,75-79 years,75-79,Female,F,2007,2007,35,32054,109.19
,West Virginia,54,75-79 years,75-79,Female,F,2008,2008,59,31449,187.61
,West Virginia,54,75-79 years,75-79,Female,F,2009,2009,34,30651,110.93
,West Virginia,54,75-79 years,75-79,Female,F,2010,2010,37,30489,121.36
,West Virginia,54,75-79 years,75-79,Female,F,2011,2011,33,30228,109.17
,West Virginia,54,75-79 years,75-79,Female,F,2012,2012,42,30608,137.22
,West Virginia,54,75-79 years,75-79,Female,F,2013,2013,45,30866,145.79
,West Virginia,54,75-79 years,75-79,Female,F,2014,2014,28,31373,89.25
,West Virginia,54,75-79 years,75-79,Female,F,2015,2015,40,31421,127.3
,West Virginia,54,75-79 years,75-79,Female,F,2016,2016,38,31871,119.23
,West Virginia,54,75-79 years,75-79,Female,F,2017,2017,50,32479,153.95
,West Virginia,54,75-79 years,75-79,Female,F,2018,2018,54,33731,160.09
,West Virginia,54,80-84 years,80-84,Female,F,1999,1999,43,23701,181.43
,West Virginia,54,80-84 years,80-84,Female,F,2000,2000,60,23679,253.39
,West Virginia,54,80-84 years,80-84,Female,F,2001,2001,51,23874,213.62
,West Virginia,54,80-84 years,80-84,Female,F,2002,2002,68,24356,279.19
,West Virginia,54,80-84 years,80-84,Female,F,2003,2003,76,24543,309.66
,West Virginia,54,80-84 years,80-84,Female,F,2004,2004,56,24819,225.63
,West Virginia,54,80-84 years,80-84,Female,F,2005,2005,76,25063,303.24
,West Virginia,54,80-84 years,80-84,Female,F,2006,2006,64,25181,254.16
,West Virginia,54,80-84 years,80-84,Female,F,2007,2007,90,25080,358.85
,West Virginia,54,80-84 years,80-84,Female,F,2008,2008,111,25466,435.88
,West Virginia,54,80-84 years,80-84,Female,F,2009,2009,81,25218,321.2
,West Virginia,54,80-84 years,80-84,Female,F,2010,2010,77,25255,304.89
,West Virginia,54,80-84 years,80-84,Female,F,2011,2011,86,24879,345.67
,West Virginia,54,80-84 years,80-84,Female,F,2012,2012,90,24364,369.4
,West Virginia,54,80-84 years,80-84,Female,F,2013,2013,66,23741,278
,West Virginia,54,80-84 years,80-84,Female,F,2014,2014,78,23219,335.93
,West Virginia,54,80-84 years,80-84,Female,F,2015,2015,88,23136,380.36
,West Virginia,54,80-84 years,80-84,Female,F,2016,2016,88,23127,380.51
,West Virginia,54,80-84 years,80-84,Female,F,2017,2017,89,23328,381.52
,West Virginia,54,80-84 years,80-84,Female,F,2018,2018,98,23621,414.89
,West Virginia,54,85-89 years,85-89,Female,F,1999,1999,60,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2000,2000,62,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2001,2001,86,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2002,2002,86,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2003,2003,99,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2004,2004,111,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2005,2005,112,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2006,2006,111,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2007,2007,115,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2008,2008,131,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2009,2009,111,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2010,2010,112,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2011,2011,125,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2012,2012,122,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2013,2013,119,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2014,2014,142,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2015,2015,146,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2016,2016,162,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2017,2017,158,Not Applicable,Not Applicable
,West Virginia,54,85-89 years,85-89,Female,F,2018,2018,140,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,1999,1999,32,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2000,2000,60,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2001,2001,70,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2002,2002,65,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2003,2003,76,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2004,2004,77,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2005,2005,84,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2006,2006,70,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2007,2007,97,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2008,2008,93,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2009,2009,96,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2010,2010,108,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2011,2011,96,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2012,2012,105,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2013,2013,103,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2014,2014,116,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2015,2015,143,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2016,2016,156,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2017,2017,126,Not Applicable,Not Applicable
,West Virginia,54,90-94 years,90-94,Female,F,2018,2018,144,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,1999,1999,13,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2000,2000,21,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2001,2001,23,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2002,2002,22,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2003,2003,28,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2004,2004,31,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2005,2005,21,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2006,2006,37,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2007,2007,37,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2008,2008,40,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2009,2009,40,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2010,2010,44,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2011,2011,34,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2012,2012,37,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2013,2013,53,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2014,2014,42,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2015,2015,59,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2016,2016,64,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2017,2017,61,Not Applicable,Not Applicable
,West Virginia,54,95-99 years,95-99,Female,F,2018,2018,56,Not Applicable,Not Applicable
,West Virginia,54,100+ years,100+,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
